ticker,company_name,sector,year,about_url,snapshot_timestamp,snapshot_url,target_timestamp,status,missing_reason,statuscode,page_text_clean,text_length,text_extraction_status
AMZN,Amazon,Consumer Discretionary,2023,https://www.aboutamazon.com/about-us,20230701061232.0,http://web.archive.org/web/20230701061232/https://www.aboutamazon.com/about-us,20230701,found,,200.0,"Who we are | About Amazon Who We Are Amazon is guided by four principles: customer obsession rather than competitor focus, passion for invention, commitment to operational excellence, and long-term thinking. Amazon strives to be Earth’s most customer-centric company, Earth’s best employer, and Earth’s safest place to work. Customer reviews, 1-Click shopping, personalized recommendations, Prime, Fulfillment by Amazon, AWS, Kindle Direct Publishing, Kindle, Career Choice, Fire tablets, Fire TV, Amazon Echo, Alexa, Just Walk Out technology, Amazon Studios, and The Climate Pledge are some of the things pioneered by Amazon. Leadership Principles Our Leadership Principles are more than inspirational wall hangings. The 16 principles guide our discussions and decisions every day. Learn more Our Positions While our positions are carefully considered and deeply held, there is much room for healthy debate and differing opinions. We hope being clear about our positions is helpful. Learn more Public Policy We engage with policymakers on a wide range of issues that are important to our customers and employees. Learn more about our views on current policy issues. Learn more Awards and Recognition We are honored to be recognized for the work we do on behalf of our customers, employees, and communities every day. Learn more Amazon’s “Day 1” mentality is our approach of doing everything with the energy and entrepreneurial spirit of a new organization on its first day. Working to earn and keep our customers’ trust is the single biggest driver of Amazon’s Day 1 approach. Amazon’s decision-making process that asks employees to consider whether an action is a one-way door—consequential and nearly irreversible—or a two-way door, easy to change course and go back. Discover more about who we are through our Annual Letters to Shareholders from 1997 through today . CEO Andy Jassy’s 2022 Letter to Shareholders Read more More from Amazon Workplace I help Amazon find opportunities to support local nonprofits in Puget Sound. Here are 5 tips to make a difference in your community. Read more Workplace How Amazon is supporting employees and families during cancer diagnosis, treatment, and recovery Read more Company news How to win a $5 Amazon.com Gift Card, just by signing up for the Amazon News newsletter Read more Workplace 5 Black leaders at Amazon share their best career advice Read more Workplace An update from Amazon VP Candi Castleberry on our diversity, equity, and inclusion work Read more Workplace Amazon commits to hiring 5,000 refugees in Europe over the next three years Read more Workplace I brought Amazon’s LGBTQIA+ affinity group to 100+ fulfillment centers around the world. Here are my 5 favorite tips to drive positive change. Read more Workplace I oversee 1500 employees at an Amazon fulfillment center in Spain. These are 5 leadership qualities I focus on every day. Read more Workplace I'm a leader on Amazon's Last Mile Delivery team. These are 6 lessons I've learned in my career. Read more Back to Amazon us au br ca cn de fr in it jp mx nl es uk us sg uae sa tr se",3102,success
AMZN,Amazon,Consumer Discretionary,2024,https://www.aboutamazon.com/about-us,20240703063930.0,http://web.archive.org/web/20240703063930/https://www.aboutamazon.com/about-us,20240701,found,,200.0,"Who we are | About Amazon Who We Are Amazon is guided by four principles: customer obsession rather than competitor focus, passion for invention, commitment to operational excellence, and long-term thinking. Amazon strives to be Earth’s most customer-centric company, Earth’s best employer, and Earth’s safest place to work. Customer reviews, 1-Click shopping, personalized recommendations, Prime, Fulfillment by Amazon, AWS, Kindle Direct Publishing, Kindle, Career Choice, Fire tablets, Fire TV, Amazon Echo, Alexa, Just Walk Out technology, Amazon Studios, and The Climate Pledge are some of the things pioneered by Amazon. Amazon Leadership Principles Our Leadership Principles are more than inspirational wall hangings. The 16 principles guide our discussions and decisions every day. Learn more Our Positions While our positions are carefully considered and deeply held, there is much room for healthy debate and differing opinions. We hope being clear about our positions is helpful. Learn more Public Policy We engage with policymakers on a wide range of issues that are important to our customers and employees. Learn more about our views on current policy issues. Learn more Our Reports Dive deep into Amazon's support of employees and small businesses, and learn more about our efforts to build stronger communities and protect the planet. Read more Awards and Recognition We are honored to be recognized for the work we do on behalf of our customers, employees, and communities every day. Learn more Amazon’s “Day 1” mentality is our approach of doing everything with the energy and entrepreneurial spirit of a new organization on its first day. Working to earn and keep our customers’ trust is the single biggest driver of Amazon’s Day 1 approach. Amazon’s decision-making process that asks employees to consider whether an action is a one-way door—consequential and nearly irreversible—or a two-way door, easy to change course and go back. Discover more about who we are through our Annual Letters to Shareholders from 1997 through today . CEO Andy Jassy’s 2023 Letter to Shareholders Read more More Amazon News Workplace I lead HR at Amazon. Here are 3 career-building tips based on the company's Leadership Principles Read more Workplace 4 Amazon executives share their best leadership tips and career lessons Read more Workplace I recently interviewed for a job at Amazon. Here are 3 surprising things I learned along the way. Read more Workplace Amazon’s S-team: Meet the 30 members who make up our senior leadership team Read more Workplace I was featured in an Amazon ad after changing careers and doubling my salary—here’s what it was like to shoot my commercial Read more Company news Amazon CEO Andy Jassy shares 2 keys to success: have a great attitude, and ‘be an incredibly ravenous learner’ Read more Company news An update from incoming AWS CEO Matt Garman on AWS leadership structure Read more Workplace 8 interview tips from Amazon Bar Raisers to help you clinch the job Read more Workplace Inside the mind of the TikTok pro who drove 20 million+ followers to the Prime Video account Read more Back to Amazon us au br ca cn de fr in it jp mx nl es uk us sg uae sa tr se",3199,success
TSLA,Tesla,Consumer Discretionary,2016,https://www.tesla.com/about,,,20160701,missing,No closest snapshot found from Wayback Availability API,,,0,missing_snapshot
TSLA,Tesla,Consumer Discretionary,2017,https://www.tesla.com/about,20170709165442.0,http://web.archive.org/web/20170709165442/https://www.tesla.com/about/,20170701,found,,200.0,"About Tesla | Tesla Tesla’s mission is to accelerate the world’s transition to sustainable energy. Tesla was founded in 2003 by a group of engineers in Silicon Valley who wanted to prove that electric cars could be better than gasoline-powered cars. With instant torque, incredible power, and zero emissions, Tesla’s products would be cars without compromise. Each new generation would be increasingly affordable, helping the company work towards its mission: to accelerate the world’s transition to sustainable energy. Tesla’s engineers first designed a powertrain for a sports car built around an AC induction motor, patented in 1888 by Nikola Tesla, the inventor who inspired the company’s name. The resulting Tesla Roadster was launched in 2008. Accelerating from 0 to 60 mph in 3.7 seconds and achieving a range of 245 miles per charge of its lithium ion battery, the Roadster set a new standard for electric mobility. Tesla would sell more than 2,400 Roadsters, now on the road in more than 30 countries. In 2012, Tesla launched Model S, the world’s first premium electric sedan. Built from the ground up to be 100 percent electric, Model S has redefined the very concept of a four-door car. With room for seven passengers and more than 64 cubic feet of storage, Model S provides the comfort and utility of a family sedan while achieving the acceleration of a sports car: 0 to 60 mph in about five seconds. Its flat battery pack is integrated into the chassis and sits below the occupant cabin, lending the car a low center of gravity that enables outstanding road holding and handling while driving 265 miles per charge. Model S was named Motor Trend’s 2013 Car of the Year and achieved a 5-star safety rating from the U.S. National Highway Traffic Safety Administration. In late 2014, Tesla CEO Elon Musk unveiled two dual motor all-wheel drive configurations of Model S that further improve the vehicle’s handling and performance. The 85D features a high efficiency motor at the front and rear, giving the car unparalleled control of traction in all conditions. The P85D pairs a high efficiency front motor with a performance rear motor for supercar acceleration, achieving a 0 to 60 mph time of 3.2 seconds – the fastest four-door production car ever made. Tesla owners enjoy the benefit of charging at home so they never have to visit a gas station or spend a cent on gasoline. For long distance journeys, Tesla’s Supercharger network provides convenient access to high speed charging, replenishing half a charge in as little as 20 minutes. Superchargers now connect popular routes in North America, Europe, and Asia Pacific. Tesla’s vehicles are produced at its factory in Fremont, California, previously home to New United Motor Manufacturing Inc., a joint venture between Toyota and General Motors. The Tesla Factory has returned thousands of jobs to the area and is capable of producing 2,000 cars a week. The company is expanding its manufacturing footprint into other areas, including in Tilburg, the Netherlands, where it has an assembly facility, and Lathrop, California, where it has a specialized production plant. To reduce the costs of lithium ion battery packs, Tesla and key strategic partners including Panasonic have begun construction of a gigafactory in Nevada that will facilitate the production of a mass-market affordable vehicle, Model 3. By 2018, the gigafactory will produce more lithium ion cells than all of the world’s combined output in 2013. The gigafactory will also produce battery packs intended for use in stationary storage, helping to improve robustness of the electrical grid, reduce energy costs for businesses and residences, and provide a backup supply of power. Tesla is not just an automaker, but also a technology and design company with a focus on energy innovation. Press North America Press@tesla.com Europe EUPress@tesla.com Australia and Asia APACPress@tesla.com China China-Press@tesla.com South Korea KR_Press@tesla.com Media Model S Video: Model S in Norway (.mov 256MB) Roadster Tesla Superchargers Tesla Stores and Service Centers Tesla Factory in Fremont, California Branding Close User login Close Become a Tesla Insider",4185,success
TSLA,Tesla,Consumer Discretionary,2018,https://www.tesla.com/about,,,20180701,missing,No closest snapshot found from Wayback Availability API,,,0,missing_snapshot
TSLA,Tesla,Consumer Discretionary,2019,https://www.tesla.com/about,20190702011047.0,http://web.archive.org/web/20190702011047/https://www.tesla.com/about,20190701,found,,200.0,"About Tesla | Tesla × ▾ English Nederlands Français Deutsch English English Change language Tesla’s mission is to accelerate the world’s transition to sustainable energy. Tesla was founded in 2003 by a group of engineers who wanted to prove that people didn’t need to compromise to drive electric – that electric vehicles can be better, quicker and more fun to drive than gasoline cars. Today, Tesla builds not only all-electric vehicles but also infinitely scalable clean energy generation and storage products. Tesla believes the faster the world stops relying on fossil fuels and moves towards a zero-emission future, the better. Launched in 2008, the Roadster unveiled Tesla’s cutting-edge battery technology and electric powertrain. From there, Tesla designed the world’s first ever premium all-electric sedan from the ground up – Model S – which has become the best car in its class in every category. Combining safety, performance, and efficiency, Model S has reset the world’s expectations for the car of the 21st century with the longest range of any electric vehicle, over-the-air software updates that make it better over time, and a record 0-60 mph acceleration time of 2.28 seconds as measured by Motor Trend. In 2015, Tesla expanded its product line with Model X , the safest, quickest and most capable sport utility vehicle in history that holds 5-star safety ratings across every category from the National Highway Traffic Safety Administration. Completing CEO Elon Musk’s “ Secret Master Plan ,” in 2016, Tesla introduced Model 3 , a low-priced, high-volume electric vehicle that began production in 2017. Soon after, Tesla unveiled the safest, most comfortable truck ever – Tesla Semi – which is designed to save owners at least $200,000 over a million miles based on fuel costs alone. All Tesla vehicles are produced at its factory in Fremont, California, where the vast majority of the vehicle’s components are also made. To achieve our goal of having the safest factories in the world, Tesla is taking a proactive approach to safety, requiring production employees to participate in a multi-day training program before ever setting foot on the factory floor. From there, Tesla continues to provide on-the-job training and track performance daily so that improvements can be made quickly. The result is that Tesla’s safety rate continues to improve while Model 3 production ramps. To create an entire sustainable energy ecosystem, Tesla also manufactures a unique set of energy solutions, Powerwall , Powerpack and Solar Roof , enabling homeowners, businesses, and utilities to manage renewable energy generation, storage, and consumption. Supporting Tesla’s automotive and energy products is Gigafactory 1 – a facility designed to significantly reduce battery cell costs. By bringing cell production in-house, Tesla manufactures batteries at the volumes required to meet production goals, while creating thousands of jobs. And this is just the beginning. With Tesla building its most affordable car yet, Tesla continues to make products accessible and affordable to more and more people, ultimately accelerating the advent of clean transport and clean energy production. Electric cars, batteries, and renewable energy generation and storage already exist independently, but when combined, they become even more powerful – that’s the future we want. Press North America Press@tesla.com Europe EUPress@tesla.com Australia and Asia APACPress@tesla.com China China-Press@tesla.com Close User login Close Become a Tesla Insider",3543,success
TSLA,Tesla,Consumer Discretionary,2020,https://www.tesla.com/about,20200629052217.0,http://web.archive.org/web/20200629052217/https://www.tesla.com/about,20200701,found,,200.0,"About Tesla | Tesla × ▾ English Nederlands Français Deutsch English English Change language Tesla’s mission is to accelerate the world’s transition to sustainable energy. Tesla was founded in 2003 by a group of engineers who wanted to prove that people didn’t need to compromise to drive electric – that electric vehicles can be better, quicker and more fun to drive than gasoline cars. Today, Tesla builds not only all-electric vehicles but also infinitely scalable clean energy generation and storage products. Tesla believes the faster the world stops relying on fossil fuels and moves towards a zero-emission future, the better. Launched in 2008, the Roadster unveiled Tesla’s cutting-edge battery technology and electric powertrain. From there, Tesla designed the world’s first ever premium all-electric sedan from the ground up – Model S – which has become the best car in its class in every category. Combining safety, performance, and efficiency, Model S has reset the world’s expectations for the car of the 21st century with the longest range of any electric vehicle, over-the-air software updates that make it better over time, and a record 0-60 mph acceleration time of 2.28 seconds as measured by Motor Trend. In 2015, Tesla expanded its product line with Model X , the safest, quickest and most capable sport utility vehicle in history that holds 5-star safety ratings across every category from the National Highway Traffic Safety Administration. Completing CEO Elon Musk’s “ Secret Master Plan ,” in 2016, Tesla introduced Model 3 , a low-priced, high-volume electric vehicle that began production in 2017. Soon after, Tesla unveiled the safest, most comfortable truck ever – Tesla Semi – which is designed to save owners at least $200,000 over a million miles based on fuel costs alone. In 2019, Tesla unveiled Model Y , a mid-size SUV, with seating for up to seven, and Cybertruck , which will have better utility than a traditional truck and more performance than a sports car. Tesla vehicles are produced at its factory in Fremont, California, and Gigafactory Shanghai. To achieve our goal of having the safest factories in the world, Tesla is taking a proactive approach to safety, requiring production employees to participate in a multi-day training program before ever setting foot on the factory floor. From there, Tesla continues to provide on-the-job training and track performance daily so that improvements can be made quickly. The result is that Tesla’s safety rate continues to improve while production ramps. To create an entire sustainable energy ecosystem, Tesla also manufactures a unique set of energy solutions, Powerwall , Powerpack and Solar Roof , enabling homeowners, businesses, and utilities to manage renewable energy generation, storage, and consumption. Supporting Tesla’s automotive and energy products is Gigafactory 1 – a facility designed to significantly reduce battery cell costs. By bringing cell production in-house, Tesla manufactures batteries at the volumes required to meet production goals, while creating thousands of jobs. And this is just the beginning. With Tesla building its most affordable car yet, Tesla continues to make products accessible and affordable to more and more people, ultimately accelerating the advent of clean transport and clean energy production. Electric cars, batteries, and renewable energy generation and storage already exist independently, but when combined, they become even more powerful – that’s the future we want. Press North America Press@tesla.com Europe EUPress@tesla.com Australia and Asia APACPress@tesla.com China China-Press@tesla.com Close User login Close Become a Tesla Insider",3683,success
TSLA,Tesla,Consumer Discretionary,2021,https://www.tesla.com/about,20210705040413.0,http://web.archive.org/web/20210705040413/https://www.tesla.com/about,20210701,found,,200.0,"About Tesla | Tesla × ▾ English Nederlands Français Deutsch English English Change language Tesla’s mission is to accelerate the world’s transition to sustainable energy. Tesla was founded in 2003 by a group of engineers who wanted to prove that people didn’t need to compromise to drive electric – that electric vehicles can be better, quicker and more fun to drive than gasoline cars. Today, Tesla builds not only all-electric vehicles but also infinitely scalable clean energy generation and storage products. Tesla believes the faster the world stops relying on fossil fuels and moves towards a zero-emission future, the better. Launched in 2008, the Roadster unveiled Tesla’s cutting-edge battery technology and electric powertrain. From there, Tesla designed the world’s first ever premium all-electric sedan from the ground up – Model S – which has become the best car in its class in every category. Combining safety, performance, and efficiency, Model S has reset the world’s expectations for the car of the 21st century with the longest range of any electric vehicle, over-the-air software updates that make it better over time, and a record 0-60 mph acceleration time of 2.28 seconds as measured by Motor Trend. In 2015, Tesla expanded its product line with Model X , the safest, quickest and most capable sport utility vehicle in history that holds 5-star safety ratings across every category from the National Highway Traffic Safety Administration. Completing CEO Elon Musk’s “ Secret Master Plan ,” in 2016, Tesla introduced Model 3 , a low-priced, high-volume electric vehicle that began production in 2017. Soon after, Tesla unveiled the safest, most comfortable truck ever – Tesla Semi – which is designed to save owners at least $200,000 over a million miles based on fuel costs alone. In 2019, Tesla unveiled Model Y , a mid-size SUV, with seating for up to seven, and Cybertruck , which will have better utility than a traditional truck and more performance than a sports car. Tesla vehicles are produced at its factory in Fremont, California, and Gigafactory Shanghai. To achieve our goal of having the safest factories in the world, Tesla is taking a proactive approach to safety, requiring production employees to participate in a multi-day training program before ever setting foot on the factory floor. From there, Tesla continues to provide on-the-job training and track performance daily so that improvements can be made quickly. The result is that Tesla’s safety rate continues to improve while production ramps. To create an entire sustainable energy ecosystem, Tesla also manufactures a unique set of energy solutions, Powerwall , Powerpack and Solar Roof , enabling homeowners, businesses, and utilities to manage renewable energy generation, storage, and consumption. Supporting Tesla’s automotive and energy products is Gigafactory 1 – a facility designed to significantly reduce battery cell costs. By bringing cell production in-house, Tesla manufactures batteries at the volumes required to meet production goals, while creating thousands of jobs. And this is just the beginning. With Tesla building its most affordable car yet, Tesla continues to make products accessible and affordable to more and more people, ultimately accelerating the advent of clean transport and clean energy production. Electric cars, batteries, and renewable energy generation and storage already exist independently, but when combined, they become even more powerful – that’s the future we want. Press North America Press@tesla.com Europe EUPress@tesla.com Australia and Asia APACPress@tesla.com China China-Press@tesla.com Close User login Close Become a Tesla Insider",3683,success
TSLA,Tesla,Consumer Discretionary,2022,https://www.tesla.com/about,,,20220701,missing,No closest snapshot found from Wayback Availability API,,,0,missing_snapshot
TSLA,Tesla,Consumer Discretionary,2023,https://www.tesla.com/about,20230706192013.0,http://web.archive.org/web/20230706192013/https://www.tesla.com/about,20230701,found,,200.0,"About | Tesla For the best experience, we recommend upgrading or changing your web browser. Learn More About Us Accelerating the World's Transition to Sustainable Energy Accelerating the World's Transition to Sustainable Energy 100k+ Employees Employees One Mission One Mission 8.4 Mmt* CO 2 e Avoided in 2021 CO 2 e Avoided in 2021 *8.4 million metric tons is equivalent to over 20 billion miles of driving Next The Future is Sustainable We’re building a world powered by solar energy, running on batteries and transported by electric vehicles. Explore the most recent impact of our products, people and supply chain. Explore Impact We design sustainable systems that are massively scalable—resulting in the greatest environmental benefit possible. Our energy generation and storage products work together with our electric vehicles to amplify their impact. We design sustainable systems that are massively scalable—resulting in the greatest environmental benefit possible. Our energy generation and storage products work together with our electric vehicles to amplify their impact. Power Earth Solar Produce solar energy for residential and commercial needs Batteries Install batteries to store clean energy Electric Vehicles Make badass, zero-emission vehicles that can charge with clean energy Solar Produce solar energy for residential and commercial needs Batteries Install batteries to store clean energy Electric Vehicles Make badass, zero-emission vehicles that can charge with clean energy Our vehicles are some of the safest in the world. After safety , our goal is to make every Tesla the most fun you could possibly have in a vehicle. We build features that make being in your vehicle more enjoyable—from gaming to movies, easter eggs and more. With over-the-air software updates, we regularly introduce features at the push of a button. Our vehicles are some of the safest in the world. After safety , our goal is to make every Tesla the most fun you could possibly have in a vehicle. We build features that make being in your vehicle more enjoyable—from gaming to movies, easter eggs and more. With over-the-air software updates, we regularly introduce features at the push of a button. Make it (Ridiculously) Fun To shift humanity away from fossil fuels, we need extreme scale. Headquartered in Texas, we operate six huge, vertically integrated factories across three continents. With over 100,000 employees, our teams design, build, sell and service our products in-house. To shift humanity away from fossil fuels, we need extreme scale. Headquartered in Texas, we operate six huge, vertically integrated factories across three continents. With over 100,000 employees, our teams design, build, sell and service our products in-house. The Machine That Builds the Machine Using a first-principles approach, we solve some of the world’s biggest problems. If you’ve done exceptional work, join us in tackling the next generation of engineering, manufacturing and operational challenges. Using a first-principles approach, we solve some of the world’s biggest problems. If you’ve done exceptional work, join us in tackling the next generation of engineering, manufacturing and operational challenges. The Tesla Team Join Us See Jobs",3244,success
TSLA,Tesla,Consumer Discretionary,2024,https://www.tesla.com/about,20240702053739.0,http://web.archive.org/web/20240702053739/https://www.tesla.com/about,20240701,found,,200.0,"About | Tesla For the best experience, we recommend upgrading or changing your web browser. Learn More About Us Accelerating the World's Transition to Sustainable Energy Accelerating the World's Transition to Sustainable Energy 100k+ Employees Employees One Mission One Mission 20.4 Mmt¹ CO 2 e Avoided in 2023 CO 2 e Avoided in 2023 The Future is Sustainable We’re building a world powered by solar energy, running on batteries and transported by electric vehicles. Explore the most recent impact of our products, people and supply chain. Explore Impact We design sustainable systems that are massively scalable—resulting in the greatest environmental benefit possible. Our energy generation and storage products work together with our electric vehicles to amplify their impact. We design sustainable systems that are massively scalable—resulting in the greatest environmental benefit possible. Our energy generation and storage products work together with our electric vehicles to amplify their impact. Power Earth Solar Produce solar energy for residential and commercial needs Batteries Install batteries to store clean energy Electric Vehicles Make badass, zero-emission vehicles that can charge with clean energy Solar Produce solar energy for residential and commercial needs Batteries Install batteries to store clean energy Electric Vehicles Make badass, zero-emission vehicles that can charge with clean energy Our vehicles are some of the safest in the world. After safety , our goal is to make every Tesla the most fun you could possibly have in a vehicle. We build features that make being in your vehicle more enjoyable—from gaming to movies, easter eggs and more. With over-the-air software updates, we regularly introduce features at the push of a button. Our vehicles are some of the safest in the world. After safety , our goal is to make every Tesla the most fun you could possibly have in a vehicle. We build features that make being in your vehicle more enjoyable—from gaming to movies, easter eggs and more. With over-the-air software updates, we regularly introduce features at the push of a button. Make it (Ridiculously) Fun To shift humanity away from fossil fuels, we need extreme scale. Headquartered in Texas, we operate six huge, vertically integrated factories across three continents. With over 100,000 employees, our teams design, build, sell and service our products in-house. To shift humanity away from fossil fuels, we need extreme scale. Headquartered in Texas, we operate six huge, vertically integrated factories across three continents. With over 100,000 employees, our teams design, build, sell and service our products in-house. The Machine That Builds the Machine Using a first-principles approach, we solve some of the world’s biggest problems. If you’ve done exceptional work, join us in tackling the next generation of engineering, manufacturing and operational challenges. Using a first-principles approach, we solve some of the world’s biggest problems. If you’ve done exceptional work, join us in tackling the next generation of engineering, manufacturing and operational challenges. The Tesla Team Join Us See Jobs ¹ 20.4 million metric tons is equivalent to over 48 billion miles of driving. Tesla participates in the E-Verify Program . Tesla is an Equal Opportunity / Affirmative Action employer committed to diversity in the workplace. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, age, national origin, disability, protected veteran status, gender identity or any other factor protected by applicable federal, state or local laws. Tesla is also committed to working with and providing reasonable accommodations to individuals with disabilities. Please let your recruiter know if you need an accommodation at any point during the interview process. For quick access to screen reading technology compatible with this site, download a free compatible screen reader ( view the free step-by-step tutorial ).",4044,success
HD,Home Depot,Consumer Discretionary,2016,https://corporate.homedepot.com/page/our-values,20220722135729.0,http://web.archive.org/web/20220722135729/https://corporate.homedepot.com/page/our-values,20160701,found,,200.0,"Our Values | The Home Depot Our Values https://live-home-depot-corporate.pantheonsite.io/about/values Creating Shareholder Value The investors who provide the capital necessary to allow our company to grow need and expect a return on their investment. We are committed to providing it. Rick Cox Atlanta Store Support Center Rick manages The Home Depot’s store inventory reverse logistics system at the Store Support Center. This system handles the process of removing products from our stores for return to vendor, donations, and buybacks. Rick and his team worked with both vendors and associates across the company to transform and centralize our Return to Vendor and Out for Repair programs. These changes have saved the company millions annually. Entrepreneurial Spirit Home Depot associates are encouraged to initiate creative and innovative ways to serve our customers and improve the business as well as spread best practices throughout the company. Drew Chabot Store #920 Tom Rivers, N.J. In the days following Superstorm Sandy, Drew was in disbelief about the level of destruction, but was determined to help. He partnered with a friend who owns a printing company and created shirts with a simple logo, “Restore the Shore” to raise funds and ultimately donated more than $500,000 to help with clean-up efforts. In addition, Drew worked with homeowners and contractors to help coordinate rebuilding projects and made sure they knew Home Depot was here to help. Taking Care of Our People The key to our success is treating people well. We do this by encouraging associates to speak up and take risks, by recognizing and rewarding good performance and by leading and developing people so they may grow. Aaron Bland Merchandising Execution Team #1252 Binghamton, N.Y. In 2011 Tropical Storm Lee caused historic flooding in the Northeast, including Binghamton, N.Y. Aaron learned that one of his fellow associates was battling 9 feet of water in his house and decided to take action. “I grabbed as many items as I could from my garage – gloves, face masks, a broom, garbage bags, disinfectant and my Ridgid Wet/Dry Vac – and headed to his house,” he said. Aaron didn’t stop there. He helped coordinate several cleanup teams that week, going house to house handing out supplies. Respect for All People In order to remain successful, our associates must work in an environment of mutual respect, free of discrimination and harassment where each associate is regarded as a part of The Home Depot team. Antonio Campbell Store #385 New Orleans, La. When a customer needed accessories for her wheelchair, including something to protect her from the rain and a carrier for her groceries, Antonio offered to make a customized solution. Using PVC, tarp, grommets and other products, he built a canopy and a rack. He also made a small PVS handle for her wheelchair to make it easier to control. ""I’ve always been creative, so I love the opportunity to work on projects like this,” said Antonio. Doing the Right Thing We exercise good judgment by ""doing the right thing"" instead of just ""doing things right."" We strive to understand the impact of our decisions, and we accept responsibility for our actions. Gina St. Louis Store #6310 Hollywood, Fla. Gina was working at self-checkout when she noticed a bag left behind at one of the registers. She opened it and found $4,000 in cash and football tickets. She immediately turned it over to the Asset Protection team to help get it back into the hands of its owner. When the customer returned, he was thrilled to find his bag safe and the contents intact. Building Strong Relationships Strong Relationships are built on trust, honesty and integrity. We listen and respond to the needs of customers, associates, communities and vendors, treating them as partners. Jeff Partin Corporate Security Atlanta Store Support Center In addition to Jeff’s day-to-day responsibilities in corporate security, he serves as the company’s primary liaison with federal, state and local emergency management agencies. Jeff’s work brings the public and private sectors together and ensures we’ll be able to respond quickly to support our communities when disaster strikes. Giving Back An important part of the fabric of The Home Depot is giving our time, talents, energy and resources to worthwhile causes in our communities and society. Judy Custer Store # 2717 Burton, Michigan Judy Custer serves as a District Community Captain, a volunteer project coordinator, for our Team Depot volunteer program in Michigan. Over the last several years, she’s organized dozens of volunteer projects, some at facilities and some at homes. Before leaving each project, Judy makes an effort to install a CO detector at each location. This year, one of these alarms saved the lives of a military veteran and his entire family. Excellent Customer Service Along with our quality products, service, price and selection, we must go the extra mile to give customers knowledgeable advice about merchandise and to help them use those products to their maximum benefit. Cliff Johnson Store 4017 Oregon City, Ore. Cliff stumbled upon an overwhelmed couple in the aisles of his store, attempting to tackle a few DIY projects. When the husband admitted he couldn’t even swing a hammer, Cliff took them under his wing. Two months later, they had added new plumbing to their entire home and installed windows, siding and new cabinets. Cliff made sure his customers took full advantage of special promotions and estimated they saved approximately $20,000 by doing the work themselves.",5580,success
